teacher {'sha256': '22aa12e2b632b19ddde155ccf2388671842ddd304824b3095e0a7fff364beb4f', 'source_url': 'http://shape2prog.csail.mit.edu/repo/resnet32x4_vanilla/ckpt_epoch_240.pth', 'architecture': 'resnet32x4', 'top1': 79.42, 'top5': 94.58, 'ce': 0.8833264050483703, 'n': 10000, 'evaluation_seconds': 3.7441008999958285}
normalization constant Z_v1 is set to 111604.0
normalization constant Z_v2 is set to 111029.1
{'epoch': 1, 'global_step': 782, 'ce': 3.843858012084961, 'kd': 9.521826588134765, 'crd': 22.015319368896485, 'total': 21.45611397583008, 'train_top1': 10.978, 'test_top1': 15.44, 'test_top5': 41.15, 'test_ce': 3.5901283763885496, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.56115330000466, 'train_seconds': 90.6391833000016, 'train_n': 50000, 'best_top1': 15.44, 'peak_memory_bytes': 1446451200}
{'epoch': 12, 'global_step': 9384, 'ce': 1.4082175574493407, 'kd': 5.561668121643066, 'crd': 9.429115499267578, 'total': 8.951510070800781, 'train_top1': 60.766, 'test_top1': 55.25, 'test_top5': 84.32, 'test_ce': 1.6163835096359254, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.29179780000413, 'train_seconds': 90.24749610000435, 'train_n': 50000, 'best_top1': 55.25, 'peak_memory_bytes': 1446451200}
{'epoch': 13, 'global_step': 10166, 'ce': 1.3726109425354003, 'kd': 5.488064083557129, 'crd': 9.209363309020997, 'total': 8.74010169281006, 'train_top1': 62.14, 'test_top1': 56.2, 'test_top5': 83.87, 'test_ce': 1.627195922088623, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.50957320000452, 'train_seconds': 90.5139582999982, 'train_n': 50000, 'best_top1': 56.2, 'peak_memory_bytes': 1446451200}
{'epoch': 14, 'global_step': 10948, 'ce': 1.3482001962280274, 'kd': 5.434514635009766, 'crd': 9.032339198303223, 'total': 8.574071653442383, 'train_top1': 62.424, 'test_top1': 55.05, 'test_top5': 83.23, 'test_ce': 1.670669836807251, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.51589020000392, 'train_seconds': 90.40756300000066, 'train_n': 50000, 'best_top1': 56.2, 'peak_memory_bytes': 1446451200}
{'epoch': 15, 'global_step': 11730, 'ce': 1.3274479253005982, 'kd': 5.3757826733398435, 'crd': 8.887211638183594, 'total': 8.437217319335938, 'train_top1': 63.116, 'test_top1': 54.44, 'test_top5': 83.93, 'test_ce': 1.7026781469345094, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.82179579999502, 'train_seconds': 90.81555469999876, 'train_n': 50000, 'best_top1': 56.2, 'peak_memory_bytes': 1446451200}
{'epoch': 16, 'global_step': 12512, 'ce': 1.2975295336532593, 'kd': 5.3156272204589845, 'crd': 8.733713626708985, 'total': 8.284500543212891, 'train_top1': 63.976, 'test_top1': 57.57, 'test_top5': 84.8, 'test_ce': 1.5756667432785034, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.26437010000518, 'train_seconds': 90.1885781000019, 'train_n': 50000, 'best_top1': 57.57, 'peak_memory_bytes': 1446451200}
{'epoch': 17, 'global_step': 13294, 'ce': 1.2849897252273559, 'kd': 5.287094420623779, 'crd': 8.613389085083007, 'total': 8.17570108642578, 'train_top1': 64.416, 'test_top1': 59.53, 'test_top5': 86.55, 'test_ce': 1.4794691831588744, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.9200920000003, 'train_seconds': 89.85802129999502, 'train_n': 50000, 'best_top1': 59.53, 'peak_memory_bytes': 1446451200}
{'epoch': 18, 'global_step': 14076, 'ce': 1.2713380569076538, 'kd': 5.273581642456055, 'crd': 8.533116557312011, 'total': 8.097831423034668, 'train_top1': 64.808, 'test_top1': 56.74, 'test_top5': 84.07, 'test_ce': 1.5952633457183838, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.82347180000215, 'train_seconds': 90.78875400000106, 'train_n': 50000, 'best_top1': 59.53, 'peak_memory_bytes': 1446451200}
{'epoch': 19, 'global_step': 14858, 'ce': 1.2606366920089722, 'kd': 5.235839219818115, 'crd': 8.456287968139648, 'total': 8.025667157592773, 'train_top1': 64.95, 'test_top1': 53.09, 'test_top5': 81.73, 'test_ce': 1.871021802520752, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.96510180000041, 'train_seconds': 90.98798369999713, 'train_n': 50000, 'best_top1': 59.53, 'peak_memory_bytes': 1446451200}
{'epoch': 20, 'global_step': 15640, 'ce': 1.2431458784103393, 'kd': 5.185714734802246, 'crd': 8.373133159179687, 'total': 7.941652492675781, 'train_top1': 65.626, 'test_top1': 59.23, 'test_top5': 86.82, 'test_ce': 1.495000466156006, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.98786420000397, 'train_seconds': 90.0081444000025, 'train_n': 50000, 'best_top1': 59.53, 'peak_memory_bytes': 1446451200}
{'epoch': 21, 'global_step': 16422, 'ce': 1.2338563252639771, 'kd': 5.163579541168213, 'crd': 8.30433649963379, 'total': 7.877325627136231, 'train_top1': 65.928, 'test_top1': 57.95, 'test_top5': 86.07, 'test_ce': 1.5520752283096313, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.63237089999893, 'train_seconds': 89.56956899999932, 'train_n': 50000, 'best_top1': 59.53, 'peak_memory_bytes': 1446451200}
{'epoch': 22, 'global_step': 17204, 'ce': 1.2300524201583862, 'kd': 5.165529557952881, 'crd': 8.262620613403321, 'total': 7.84014899810791, 'train_top1': 65.86, 'test_top1': 57.66, 'test_top5': 85.14, 'test_ce': 1.5607122971534728, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.79865009999776, 'train_seconds': 90.68348200000037, 'train_n': 50000, 'best_top1': 59.53, 'peak_memory_bytes': 1446451200}
{'epoch': 23, 'global_step': 17986, 'ce': 1.2225402889251709, 'kd': 5.136981602172852, 'crd': 8.227624516296387, 'total': 7.804639996643067, 'train_top1': 66.14, 'test_top1': 56.88, 'test_top5': 85.08, 'test_ce': 1.5981256370544434, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.5509663000048, 'train_seconds': 90.62607480000588, 'train_n': 50000, 'best_top1': 59.53, 'peak_memory_bytes': 1446451200}
{'epoch': 24, 'global_step': 18768, 'ce': 1.208932437095642, 'kd': 5.131691277313233, 'crd': 8.158492364501953, 'total': 7.735726435394287, 'train_top1': 66.506, 'test_top1': 59.86, 'test_top5': 87.02, 'test_ce': 1.4733053997039796, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.81986859999597, 'train_seconds': 89.73208189999423, 'train_n': 50000, 'best_top1': 59.86, 'peak_memory_bytes': 1446451200}
{'epoch': 25, 'global_step': 19550, 'ce': 1.2009099407577515, 'kd': 5.1021539781188965, 'crd': 8.096484765930176, 'total': 7.678097833251953, 'train_top1': 66.594, 'test_top1': 57.05, 'test_top5': 84.77, 'test_ce': 1.6210297904968263, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.61482879999676, 'train_seconds': 89.58335739999893, 'train_n': 50000, 'best_top1': 59.86, 'peak_memory_bytes': 1446451200}
{'epoch': 26, 'global_step': 20332, 'ce': 1.2037591541290282, 'kd': 5.0796963290405275, 'crd': 8.072493487243653, 'total': 7.661754038085937, 'train_top1': 66.79, 'test_top1': 51.02, 'test_top5': 80.79, 'test_ce': 1.9866259304046632, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.48619239999971, 'train_seconds': 90.45980170000257, 'train_n': 50000, 'best_top1': 59.86, 'peak_memory_bytes': 1446451200}
{'epoch': 27, 'global_step': 21114, 'ce': 1.1934144200515746, 'kd': 5.089557456817627, 'crd': 8.04218348602295, 'total': 7.627161307525634, 'train_top1': 67.088, 'test_top1': 57.37, 'test_top5': 85.62, 'test_ce': 1.5772259231567383, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.06601249999949, 'train_seconds': 90.02171539999836, 'train_n': 50000, 'best_top1': 59.86, 'peak_memory_bytes': 1446451200}
{'epoch': 28, 'global_step': 21896, 'ce': 1.1813194326019287, 'kd': 5.06237071105957, 'crd': 7.998082864990234, 'total': 7.579785821838379, 'train_top1': 67.204, 'test_top1': 55.94, 'test_top5': 83.84, 'test_ce': 1.6544553142547607, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.46892260000459, 'train_seconds': 90.49100180000096, 'train_n': 50000, 'best_top1': 59.86, 'peak_memory_bytes': 1446451200}
{'epoch': 29, 'global_step': 22678, 'ce': 1.1818121482849122, 'kd': 5.052826363677979, 'crd': 7.9636327734375, 'total': 7.552718456115723, 'train_top1': 67.204, 'test_top1': 59.56, 'test_top5': 86.65, 'test_ce': 1.474878071975708, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.72085620000144, 'train_seconds': 89.73480160000327, 'train_n': 50000, 'best_top1': 59.86, 'peak_memory_bytes': 1446451200}
{'epoch': 30, 'global_step': 23460, 'ce': 1.1728623354721068, 'kd': 5.036914182128906, 'crd': 7.919418128051758, 'total': 7.508396932373047, 'train_top1': 67.574, 'test_top1': 58.02, 'test_top5': 85.5, 'test_ce': 1.5656396270751953, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.88205349999771, 'train_seconds': 89.83754349999799, 'train_n': 50000, 'best_top1': 59.86, 'peak_memory_bytes': 1446451200}
{'epoch': 31, 'global_step': 24242, 'ce': 1.1732957049179078, 'kd': 5.015635359039306, 'crd': 7.89218800415039, 'total': 7.487046195831299, 'train_top1': 67.446, 'test_top1': 59.74, 'test_top5': 87.04, 'test_ce': 1.44613104763031, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.94265649999579, 'train_seconds': 90.0113349999956, 'train_n': 50000, 'best_top1': 59.86, 'peak_memory_bytes': 1446451200}
{'epoch': 32, 'global_step': 25024, 'ce': 1.1674358723831177, 'kd': 5.019453939208985, 'crd': 7.882808702087402, 'total': 7.473682937164306, 'train_top1': 67.672, 'test_top1': 58.57, 'test_top5': 85.89, 'test_ce': 1.5062629804611205, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.72607889999927, 'train_seconds': 89.78656259999843, 'train_n': 50000, 'best_top1': 59.86, 'peak_memory_bytes': 1446451200}
{'epoch': 33, 'global_step': 25806, 'ce': 1.1611162352752686, 'kd': 5.014066534729004, 'crd': 7.861017025756836, 'total': 7.449929961547851, 'train_top1': 67.882, 'test_top1': 57.99, 'test_top5': 85.08, 'test_ce': 1.5601536813735961, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.29766709999967, 'train_seconds': 90.24259670000174, 'train_n': 50000, 'best_top1': 59.86, 'peak_memory_bytes': 1446451200}
{'epoch': 34, 'global_step': 26588, 'ce': 1.1602670470046996, 'kd': 5.013815336151123, 'crd': 7.8388705599975586, 'total': 7.431363590545654, 'train_top1': 67.79, 'test_top1': 58.89, 'test_top5': 86.37, 'test_ce': 1.50533051071167, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.16523280000547, 'train_seconds': 90.07340150000528, 'train_n': 50000, 'best_top1': 59.86, 'peak_memory_bytes': 1446451200}
{'epoch': 35, 'global_step': 27370, 'ce': 1.1561997207832337, 'kd': 4.984214583892823, 'crd': 7.812986375579834, 'total': 7.406588920898438, 'train_top1': 67.984, 'test_top1': 60.59, 'test_top5': 87.23, 'test_ce': 1.412794742870331, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.72726949999924, 'train_seconds': 90.69934920000378, 'train_n': 50000, 'best_top1': 60.59, 'peak_memory_bytes': 1446451200}
{'epoch': 36, 'global_step': 28152, 'ce': 1.1453343423843383, 'kd': 4.989039806900024, 'crd': 7.778740996551513, 'total': 7.36832723312378, 'train_top1': 68.078, 'test_top1': 59.02, 'test_top5': 86.54, 'test_ce': 1.5602060869216918, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.5995746999979, 'train_seconds': 90.51175150000199, 'train_n': 50000, 'best_top1': 60.59, 'peak_memory_bytes': 1446451200}
{'epoch': 37, 'global_step': 28934, 'ce': 1.151646756401062, 'kd': 4.993672693481446, 'crd': 7.773061638793945, 'total': 7.370096177978516, 'train_top1': 68.116, 'test_top1': 57.07, 'test_top5': 84.97, 'test_ce': 1.5743065990447997, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.75321419999818, 'train_seconds': 89.8196867000006, 'train_n': 50000, 'best_top1': 60.59, 'peak_memory_bytes': 1446451200}
{'epoch': 38, 'global_step': 29716, 'ce': 1.1441242841339112, 'kd': 4.964087738647461, 'crd': 7.737552782745361, 'total': 7.334166616210937, 'train_top1': 68.138, 'test_top1': 59.94, 'test_top5': 86.84, 'test_ce': 1.486223230934143, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.04342689999612, 'train_seconds': 89.93101239999669, 'train_n': 50000, 'best_top1': 60.59, 'peak_memory_bytes': 1446451200}
{'epoch': 39, 'global_step': 30498, 'ce': 1.1454668871688842, 'kd': 4.946606883239746, 'crd': 7.736921060180664, 'total': 7.33500383605957, 'train_top1': 68.368, 'test_top1': 58.85, 'test_top5': 86.27, 'test_ce': 1.5435895831108093, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.73893059999682, 'train_seconds': 90.57598919999873, 'train_n': 50000, 'best_top1': 60.59, 'peak_memory_bytes': 1446451200}
{'epoch': 40, 'global_step': 31280, 'ce': 1.1445280504608155, 'kd': 4.970591983947754, 'crd': 7.717396989135742, 'total': 7.318445727539062, 'train_top1': 68.28, 'test_top1': 56.29, 'test_top5': 84.89, 'test_ce': 1.6323262155532836, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.89834469999914, 'train_seconds': 89.85798019999493, 'train_n': 50000, 'best_top1': 60.59, 'peak_memory_bytes': 1446451200}
{'epoch': 41, 'global_step': 32062, 'ce': 1.1367959022521972, 'kd': 4.951454768829346, 'crd': 7.7044068016052245, 'total': 7.300321437835693, 'train_top1': 68.442, 'test_top1': 60.66, 'test_top5': 86.69, 'test_ce': 1.4567060121536255, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.7709984999965, 'train_seconds': 89.82111929999519, 'train_n': 50000, 'best_top1': 60.66, 'peak_memory_bytes': 1446451200}
{'epoch': 42, 'global_step': 32844, 'ce': 1.1344609059333801, 'kd': 4.950868438873291, 'crd': 7.673606381072998, 'total': 7.2733461080932615, 'train_top1': 68.62, 'test_top1': 59.14, 'test_top5': 86.27, 'test_ce': 1.5247586828231812, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.38636540000152, 'train_seconds': 90.418221800006, 'train_n': 50000, 'best_top1': 60.66, 'peak_memory_bytes': 1446451200}
{'epoch': 43, 'global_step': 33626, 'ce': 1.1350777282905578, 'kd': 4.939583453979492, 'crd': 7.660847561645507, 'total': 7.263755879211426, 'train_top1': 68.288, 'test_top1': 58.65, 'test_top5': 85.15, 'test_ce': 1.5639546812057494, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.81977249999909, 'train_seconds': 90.77474739999889, 'train_n': 50000, 'best_top1': 60.66, 'peak_memory_bytes': 1446451200}
{'epoch': 44, 'global_step': 34408, 'ce': 1.1278543625450135, 'kd': 4.9358679167175294, 'crd': 7.6448331945800785, 'total': 7.2437210092163085, 'train_top1': 68.66, 'test_top1': 55.56, 'test_top5': 83.47, 'test_ce': 1.7677663902282714, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.62609839999641, 'train_seconds': 90.69916559999547, 'train_n': 50000, 'best_top1': 60.66, 'peak_memory_bytes': 1446451200}
{'epoch': 45, 'global_step': 35190, 'ce': 1.1266781954193115, 'kd': 4.9259228485107425, 'crd': 7.633034211120606, 'total': 7.233105658569336, 'train_top1': 68.666, 'test_top1': 56.25, 'test_top5': 84.81, 'test_ce': 1.6772314249038696, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.2615211999946, 'train_seconds': 90.27114939999592, 'train_n': 50000, 'best_top1': 60.66, 'peak_memory_bytes': 1446451200}
{'epoch': 46, 'global_step': 35972, 'ce': 1.1315212438201905, 'kd': 4.920145224761963, 'crd': 7.624686322937012, 'total': 7.231270390930176, 'train_top1': 68.762, 'test_top1': 61.4, 'test_top5': 86.65, 'test_ce': 1.4492303382873535, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.2062775000013, 'train_seconds': 90.1419259999966, 'train_n': 50000, 'best_top1': 61.4, 'peak_memory_bytes': 1446451200}
{'epoch': 47, 'global_step': 36754, 'ce': 1.1241674996376037, 'kd': 4.913496042480468, 'crd': 7.610265719146729, 'total': 7.212380172424316, 'train_top1': 68.96, 'test_top1': 59.78, 'test_top5': 87.16, 'test_ce': 1.4316585668563844, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.74816780000401, 'train_seconds': 90.68414080000366, 'train_n': 50000, 'best_top1': 61.4, 'peak_memory_bytes': 1446451200}
{'epoch': 48, 'global_step': 37536, 'ce': 1.1237025484085084, 'kd': 4.933052260894775, 'crd': 7.606262142486572, 'total': 7.2087123669433595, 'train_top1': 68.928, 'test_top1': 58.25, 'test_top5': 85.77, 'test_ce': 1.5450745603561402, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.11367149999569, 'train_seconds': 90.115495799997, 'train_n': 50000, 'best_top1': 61.4, 'peak_memory_bytes': 1446451200}
{'epoch': 49, 'global_step': 38318, 'ce': 1.1225531382369995, 'kd': 4.917790970153809, 'crd': 7.59130404510498, 'total': 7.195596470947265, 'train_top1': 68.856, 'test_top1': 58.06, 'test_top5': 86.67, 'test_ce': 1.5329093929290771, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.68339389999892, 'train_seconds': 90.68099090000032, 'train_n': 50000, 'best_top1': 61.4, 'peak_memory_bytes': 1446451200}
{'epoch': 50, 'global_step': 39100, 'ce': 1.1157342142868043, 'kd': 4.919392263183593, 'crd': 7.587184541320801, 'total': 7.185481946868896, 'train_top1': 69.054, 'test_top1': 61.94, 'test_top5': 87.72, 'test_ce': 1.3786418298721312, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.38486629999534, 'train_seconds': 90.35488359999727, 'train_n': 50000, 'best_top1': 61.94, 'peak_memory_bytes': 1446451200}
{'epoch': 51, 'global_step': 39882, 'ce': 1.1209092853164673, 'kd': 4.901145985717774, 'crd': 7.57341586807251, 'total': 7.179642083435058, 'train_top1': 68.95, 'test_top1': 61.4, 'test_top5': 87.8, 'test_ce': 1.3879688173294067, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.32600809999713, 'train_seconds': 90.36357680000219, 'train_n': 50000, 'best_top1': 61.94, 'peak_memory_bytes': 1446451200}
{'epoch': 52, 'global_step': 40664, 'ce': 1.1222075471496582, 'kd': 4.908098286590576, 'crd': 7.574588706665039, 'total': 7.18187860748291, 'train_top1': 68.652, 'test_top1': 60.2, 'test_top5': 86.04, 'test_ce': 1.4683436166763306, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.85320739999588, 'train_seconds': 89.9096217999977, 'train_n': 50000, 'best_top1': 61.94, 'peak_memory_bytes': 1446451200}
{'epoch': 53, 'global_step': 41446, 'ce': 1.1080776946640014, 'kd': 4.889175660095215, 'crd': 7.552563732299805, 'total': 7.150128774261475, 'train_top1': 69.246, 'test_top1': 57.04, 'test_top5': 84.25, 'test_ce': 1.661097088432312, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.49373670000205, 'train_seconds': 90.50124770000548, 'train_n': 50000, 'best_top1': 61.94, 'peak_memory_bytes': 1446451200}
{'epoch': 54, 'global_step': 42228, 'ce': 1.109060101890564, 'kd': 4.909224777069092, 'crd': 7.559733106384277, 'total': 7.156846687316895, 'train_top1': 69.054, 'test_top1': 59.12, 'test_top5': 86.28, 'test_ce': 1.5271669437408448, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.61631010000565, 'train_seconds': 90.67658320000191, 'train_n': 50000, 'best_top1': 61.94, 'peak_memory_bytes': 1446451200}
{'epoch': 55, 'global_step': 43010, 'ce': 1.1125759308624268, 'kd': 4.867150193786621, 'crd': 7.536920780639648, 'total': 7.142112647857666, 'train_top1': 69.35, 'test_top1': 59.88, 'test_top5': 86.88, 'test_ce': 1.463721182823181, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.85530189999554, 'train_seconds': 90.83576159999939, 'train_n': 50000, 'best_top1': 61.94, 'peak_memory_bytes': 1446451200}
{'epoch': 56, 'global_step': 43792, 'ce': 1.1213704177856445, 'kd': 4.920830878753662, 'crd': 7.557491751098633, 'total': 7.167363931274414, 'train_top1': 68.76, 'test_top1': 57.94, 'test_top5': 85.46, 'test_ce': 1.5741026878356934, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.21971749999648, 'train_seconds': 90.12458909999987, 'train_n': 50000, 'best_top1': 61.94, 'peak_memory_bytes': 1446451200}
{'epoch': 57, 'global_step': 44574, 'ce': 1.1195027030563354, 'kd': 4.886749611358643, 'crd': 7.56120101852417, 'total': 7.168463620300293, 'train_top1': 69.268, 'test_top1': 61.94, 'test_top5': 87.98, 'test_ce': 1.377029573059082, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.35063349999837, 'train_seconds': 90.39041079999879, 'train_n': 50000, 'best_top1': 61.94, 'peak_memory_bytes': 1446451200}
{'epoch': 58, 'global_step': 45356, 'ce': 1.1226672276687621, 'kd': 4.909900958175659, 'crd': 7.554979150695801, 'total': 7.166650639038086, 'train_top1': 69.136, 'test_top1': 61.44, 'test_top5': 87.36, 'test_ce': 1.4246161338806151, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.61384740000358, 'train_seconds': 89.73191260000021, 'train_n': 50000, 'best_top1': 61.94, 'peak_memory_bytes': 1446451200}
{'epoch': 59, 'global_step': 46138, 'ce': 1.1123995651245118, 'kd': 4.901702347259522, 'crd': 7.533298365478515, 'total': 7.139038355560302, 'train_top1': 69.244, 'test_top1': 58.22, 'test_top5': 85.69, 'test_ce': 1.5533212935447693, 'test_n': 10000, 'lr': 0.05, 'seconds': 91.65911300000153, 'train_seconds': 89.680789799997, 'train_n': 50000, 'best_top1': 61.94, 'peak_memory_bytes': 1446451200}
{'epoch': 60, 'global_step': 46920, 'ce': 1.1084676944351197, 'kd': 4.877317432250977, 'crd': 7.512091515655517, 'total': 7.118141006011963, 'train_top1': 69.328, 'test_top1': 60.92, 'test_top5': 86.49, 'test_ce': 1.4559091520309448, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.23632679999719, 'train_seconds': 90.23721359999763, 'train_n': 50000, 'best_top1': 61.94, 'peak_memory_bytes': 1446451200}
