teacher {'sha256': '22aa12e2b632b19ddde155ccf2388671842ddd304824b3095e0a7fff364beb4f', 'source_url': 'http://shape2prog.csail.mit.edu/repo/resnet32x4_vanilla/ckpt_epoch_240.pth', 'architecture': 'resnet32x4', 'top1': 79.42, 'top5': 94.58, 'ce': 0.8833264050483703, 'n': 10000, 'evaluation_seconds': 3.7315812000015285}
normalization constant Z_v1 is set to 73831.6
normalization constant Z_v2 is set to 74000.2
{'epoch': 1, 'global_step': 782, 'ce': 3.84995244140625, 'kd': 9.350139401245118, 'crd': 21.23208625, 'total': 30.185761203613282, 'train_top1': 10.484, 'test_top1': 16.64, 'test_top5': 43.37, 'test_ce': 3.582192992401123, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.73569380000117, 'train_seconds': 91.62542919999396, 'train_n': 50000, 'best_top1': 16.64, 'peak_memory_bytes': 1446451200}
{'epoch': 12, 'global_step': 9384, 'ce': 1.3859061575317382, 'kd': 4.637310993499756, 'crd': 11.207592781066895, 'total': 14.989291564331054, 'train_top1': 61.588, 'test_top1': 53.63, 'test_top5': 84.22, 'test_ce': 1.9925728338241577, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.88196140000946, 'train_seconds': 91.83791430000565, 'train_n': 50000, 'best_top1': 54.96, 'peak_memory_bytes': 1446451200}
{'epoch': 13, 'global_step': 10166, 'ce': 1.346856940460205, 'kd': 4.5594257510375975, 'crd': 11.049484524841308, 'total': 14.74587050354004, 'train_top1': 62.384, 'test_top1': 52.42, 'test_top5': 81.62, 'test_ce': 1.985474042892456, 'test_n': 10000, 'lr': 0.05, 'seconds': 94.1316106000013, 'train_seconds': 91.91360169999825, 'train_n': 50000, 'best_top1': 54.96, 'peak_memory_bytes': 1446451200}
{'epoch': 14, 'global_step': 10948, 'ce': 1.3211154315185547, 'kd': 4.490861847076416, 'crd': 10.90763853149414, 'total': 14.538088299560547, 'train_top1': 63.312, 'test_top1': 55.13, 'test_top5': 83.89, 'test_ce': 1.8538992986679077, 'test_n': 10000, 'lr': 0.05, 'seconds': 94.4879862999951, 'train_seconds': 92.51011940000171, 'train_n': 50000, 'best_top1': 55.13, 'peak_memory_bytes': 1446451200}
{'epoch': 15, 'global_step': 11730, 'ce': 1.29894362159729, 'kd': 4.453304727478027, 'crd': 10.791298692626953, 'total': 14.38528751159668, 'train_top1': 63.932, 'test_top1': 57.52, 'test_top5': 85.15, 'test_ce': 1.685000992012024, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.73392280000553, 'train_seconds': 91.8399664000026, 'train_n': 50000, 'best_top1': 57.52, 'peak_memory_bytes': 1446451200}
{'epoch': 16, 'global_step': 12512, 'ce': 1.2755702716445922, 'kd': 4.38709354888916, 'crd': 10.694423772583008, 'total': 14.218203041381836, 'train_top1': 64.382, 'test_top1': 55.7, 'test_top5': 84.85, 'test_ce': 1.7932247518539428, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.95688800000062, 'train_seconds': 91.87793580000289, 'train_n': 50000, 'best_top1': 57.52, 'peak_memory_bytes': 1446451200}
{'epoch': 17, 'global_step': 13294, 'ce': 1.2686529217529297, 'kd': 4.3662158644104005, 'crd': 10.618371667785645, 'total': 14.129566327209472, 'train_top1': 64.56, 'test_top1': 54.19, 'test_top5': 83.9, 'test_ce': 2.024109794998169, 'test_n': 10000, 'lr': 0.05, 'seconds': 94.11316439999791, 'train_seconds': 92.05959060000896, 'train_n': 50000, 'best_top1': 57.52, 'peak_memory_bytes': 1446451200}
{'epoch': 18, 'global_step': 14076, 'ce': 1.2467023704528808, 'kd': 4.325549053955078, 'crd': 10.543570816345214, 'total': 14.007108259887696, 'train_top1': 65.212, 'test_top1': 56.45, 'test_top5': 84.59, 'test_ce': 1.8342608190536498, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.80098569999973, 'train_seconds': 91.60983240000496, 'train_n': 50000, 'best_top1': 57.52, 'peak_memory_bytes': 1446451200}
{'epoch': 19, 'global_step': 14858, 'ce': 1.2341825427246094, 'kd': 4.304688981323242, 'crd': 10.473450395202637, 'total': 13.917632024841309, 'train_top1': 65.368, 'test_top1': 56.05, 'test_top5': 84.54, 'test_ce': 1.798183637523651, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.39267660000769, 'train_seconds': 91.483550200006, 'train_n': 50000, 'best_top1': 57.52, 'peak_memory_bytes': 1446451200}
{'epoch': 20, 'global_step': 15640, 'ce': 1.221938769378662, 'kd': 4.259498638000489, 'crd': 10.422662644348145, 'total': 13.819567708740234, 'train_top1': 65.886, 'test_top1': 55.68, 'test_top5': 84.81, 'test_ce': 1.8115431972503662, 'test_n': 10000, 'lr': 0.05, 'seconds': 94.05306730000302, 'train_seconds': 92.02067879999231, 'train_n': 50000, 'best_top1': 57.52, 'peak_memory_bytes': 1446451200}
{'epoch': 21, 'global_step': 16422, 'ce': 1.2131657802581788, 'kd': 4.226585623092651, 'crd': 10.368319407348633, 'total': 13.734407108764648, 'train_top1': 65.968, 'test_top1': 55.64, 'test_top5': 83.76, 'test_ce': 1.8507635019302369, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.816021000006, 'train_seconds': 91.88962410000386, 'train_n': 50000, 'best_top1': 57.52, 'peak_memory_bytes': 1446451200}
{'epoch': 22, 'global_step': 17204, 'ce': 1.2072620826339722, 'kd': 4.2167816065979, 'crd': 10.323998909301757, 'total': 13.683242991333008, 'train_top1': 66.296, 'test_top1': 56.96, 'test_top5': 84.99, 'test_ce': 1.7362168665885924, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.41615759998967, 'train_seconds': 91.44109589999425, 'train_n': 50000, 'best_top1': 57.52, 'peak_memory_bytes': 1446451200}
{'epoch': 23, 'global_step': 17986, 'ce': 1.1887591652679443, 'kd': 4.177101602783203, 'crd': 10.273836260070802, 'total': 13.584929962158203, 'train_top1': 66.812, 'test_top1': 55.19, 'test_top5': 83.76, 'test_ce': 1.9269772075653075, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.92607129999669, 'train_seconds': 91.81657310000446, 'train_n': 50000, 'best_top1': 57.52, 'peak_memory_bytes': 1446451200}
{'epoch': 24, 'global_step': 18768, 'ce': 1.1888125317382812, 'kd': 4.173684260864258, 'crd': 10.241887164916992, 'total': 13.556006688842773, 'train_top1': 66.506, 'test_top1': 57.91, 'test_top5': 85.79, 'test_ce': 1.6995201128005981, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.81174089999695, 'train_seconds': 91.83600100000331, 'train_n': 50000, 'best_top1': 57.91, 'peak_memory_bytes': 1446451200}
{'epoch': 25, 'global_step': 19550, 'ce': 1.1807298195457459, 'kd': 4.155565425872803, 'crd': 10.20623631439209, 'total': 13.50128444885254, 'train_top1': 66.94, 'test_top1': 55.0, 'test_top5': 83.86, 'test_ce': 1.9543887098312378, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.883156099997, 'train_seconds': 91.91386260000581, 'train_n': 50000, 'best_top1': 57.91, 'peak_memory_bytes': 1446451200}
{'epoch': 26, 'global_step': 20332, 'ce': 1.1703347109985351, 'kd': 4.134961879196167, 'crd': 10.177852270507813, 'total': 13.447578568725586, 'train_top1': 67.154, 'test_top1': 58.51, 'test_top5': 85.65, 'test_ce': 1.7391285596847534, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.91096520000428, 'train_seconds': 91.87360810000973, 'train_n': 50000, 'best_top1': 58.51, 'peak_memory_bytes': 1446451200}
{'epoch': 27, 'global_step': 21114, 'ce': 1.1628391119384767, 'kd': 4.130017084503174, 'crd': 10.138063325805664, 'total': 13.403306999511718, 'train_top1': 67.358, 'test_top1': 58.08, 'test_top5': 84.94, 'test_ce': 1.69230472240448, 'test_n': 10000, 'lr': 0.05, 'seconds': 94.15540889999829, 'train_seconds': 91.90690509999695, 'train_n': 50000, 'best_top1': 58.51, 'peak_memory_bytes': 1446451200}
{'epoch': 28, 'global_step': 21896, 'ce': 1.1614704042816162, 'kd': 4.105470006484985, 'crd': 10.10826373260498, 'total': 13.353551529846191, 'train_top1': 67.43, 'test_top1': 53.11, 'test_top5': 82.56, 'test_ce': 2.045758543968201, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.06876960000955, 'train_seconds': 91.03383900001063, 'train_n': 50000, 'best_top1': 58.51, 'peak_memory_bytes': 1446451200}
{'epoch': 29, 'global_step': 22678, 'ce': 1.1543676664352418, 'kd': 4.077994740753174, 'crd': 10.075067307739257, 'total': 13.292416389160156, 'train_top1': 67.464, 'test_top1': 58.28, 'test_top5': 85.56, 'test_ce': 1.744738194656372, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.87332859999151, 'train_seconds': 91.86186789999192, 'train_n': 50000, 'best_top1': 58.51, 'peak_memory_bytes': 1446451200}
{'epoch': 30, 'global_step': 23460, 'ce': 1.1527562117004395, 'kd': 4.094603651580811, 'crd': 10.056036077575683, 'total': 13.292188903198243, 'train_top1': 67.64, 'test_top1': 56.18, 'test_top5': 83.76, 'test_ce': 1.8095278003692628, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.87835690000793, 'train_seconds': 91.84858220000751, 'train_n': 50000, 'best_top1': 58.51, 'peak_memory_bytes': 1446451200}
{'epoch': 31, 'global_step': 24242, 'ce': 1.1448488115501403, 'kd': 4.068238218536377, 'crd': 10.037605151977539, 'total': 13.243171312255859, 'train_top1': 67.946, 'test_top1': 59.73, 'test_top5': 86.5, 'test_ce': 1.5925883451461793, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.87649180000881, 'train_seconds': 91.69845690000511, 'train_n': 50000, 'best_top1': 59.73, 'peak_memory_bytes': 1446451200}
{'epoch': 32, 'global_step': 25024, 'ce': 1.1345027889251709, 'kd': 4.03696465423584, 'crd': 10.003863751220702, 'total': 13.174558570556641, 'train_top1': 68.074, 'test_top1': 56.72, 'test_top5': 84.76, 'test_ce': 1.9452973329544068, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.76641989999916, 'train_seconds': 91.60131620000175, 'train_n': 50000, 'best_top1': 59.73, 'peak_memory_bytes': 1446451200}
{'epoch': 33, 'global_step': 25806, 'ce': 1.1364471632766724, 'kd': 4.024645483703614, 'crd': 9.99135791015625, 'total': 13.154179110717774, 'train_top1': 68.36, 'test_top1': 56.89, 'test_top5': 84.0, 'test_ce': 1.8767549272537232, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.69097589999728, 'train_seconds': 91.72484099998837, 'train_n': 50000, 'best_top1': 59.73, 'peak_memory_bytes': 1446451200}
{'epoch': 34, 'global_step': 26588, 'ce': 1.1406926038742065, 'kd': 4.033715660705567, 'crd': 9.97100955871582, 'total': 13.151216052246093, 'train_top1': 68.074, 'test_top1': 57.28, 'test_top5': 85.1, 'test_ce': 1.9242990818023682, 'test_n': 10000, 'lr': 0.05, 'seconds': 94.12926380000135, 'train_seconds': 92.03536560000794, 'train_n': 50000, 'best_top1': 59.73, 'peak_memory_bytes': 1446451200}
{'epoch': 35, 'global_step': 27370, 'ce': 1.1281790901184081, 'kd': 4.026743913879394, 'crd': 9.957050635986327, 'total': 13.12056367401123, 'train_top1': 68.352, 'test_top1': 57.78, 'test_top5': 85.41, 'test_ce': 1.7835794198989867, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.95506930000556, 'train_seconds': 91.92712940000638, 'train_n': 50000, 'best_top1': 59.73, 'peak_memory_bytes': 1446451200}
{'epoch': 36, 'global_step': 28152, 'ce': 1.1214383321380614, 'kd': 4.010703159332276, 'crd': 9.940601733093262, 'total': 13.084623000488282, 'train_top1': 68.394, 'test_top1': 58.6, 'test_top5': 85.85, 'test_ce': 1.6910668172836303, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.52732280000055, 'train_seconds': 91.51366929999494, 'train_n': 50000, 'best_top1': 59.73, 'peak_memory_bytes': 1446451200}
{'epoch': 37, 'global_step': 28934, 'ce': 1.1214265259552, 'kd': 4.006738616485595, 'crd': 9.923660861816407, 'total': 13.067093959350586, 'train_top1': 68.634, 'test_top1': 57.21, 'test_top5': 84.3, 'test_ce': 1.7991785276412964, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.74029200000223, 'train_seconds': 91.61135760000616, 'train_n': 50000, 'best_top1': 59.73, 'peak_memory_bytes': 1446451200}
{'epoch': 38, 'global_step': 29716, 'ce': 1.1206704277801514, 'kd': 4.002815081176758, 'crd': 9.911181022338868, 'total': 13.052430458984375, 'train_top1': 68.53, 'test_top1': 55.85, 'test_top5': 84.9, 'test_ce': 1.9103266241073609, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.69289449999633, 'train_seconds': 91.69709349999903, 'train_n': 50000, 'best_top1': 59.73, 'peak_memory_bytes': 1446451200}
{'epoch': 39, 'global_step': 30498, 'ce': 1.1223008615875245, 'kd': 3.987909035949707, 'crd': 9.898409301757813, 'total': 13.028937457580566, 'train_top1': 68.482, 'test_top1': 59.29, 'test_top5': 86.03, 'test_ce': 1.6781002349853515, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.33581649999542, 'train_seconds': 91.38387879999937, 'train_n': 50000, 'best_top1': 59.73, 'peak_memory_bytes': 1446451200}
{'epoch': 40, 'global_step': 31280, 'ce': 1.12230171169281, 'kd': 4.005628347167969, 'crd': 9.89192030090332, 'total': 13.041466455688477, 'train_top1': 68.458, 'test_top1': 61.31, 'test_top5': 87.31, 'test_ce': 1.586775124168396, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.94426970000495, 'train_seconds': 91.8732971999998, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 41, 'global_step': 32062, 'ce': 1.1123100159835815, 'kd': 3.9830126736450193, 'crd': 9.870624234924316, 'total': 12.991822206420899, 'train_top1': 68.56, 'test_top1': 59.07, 'test_top5': 85.94, 'test_ce': 1.7698688705444336, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.44674109999323, 'train_seconds': 91.2993121999898, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 42, 'global_step': 32844, 'ce': 1.107003936843872, 'kd': 3.96703059967041, 'crd': 9.859025399169921, 'total': 12.961254982910157, 'train_top1': 68.874, 'test_top1': 58.21, 'test_top5': 85.62, 'test_ce': 1.731308811378479, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.82318610000948, 'train_seconds': 91.84490260000166, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 43, 'global_step': 33626, 'ce': 1.103052204170227, 'kd': 3.947099543762207, 'crd': 9.833676540527344, 'total': 12.917093114013673, 'train_top1': 68.96, 'test_top1': 59.59, 'test_top5': 86.48, 'test_ce': 1.6022875425338745, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.12544089999574, 'train_seconds': 91.12824839999666, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 44, 'global_step': 34408, 'ce': 1.1021994437408447, 'kd': 3.9492177963256836, 'crd': 9.824877851257325, 'total': 12.911319624633789, 'train_top1': 68.884, 'test_top1': 55.94, 'test_top5': 83.88, 'test_ce': 1.8922855422973632, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.52155000000494, 'train_seconds': 91.5909740000061, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 45, 'global_step': 35190, 'ce': 1.1088002610778809, 'kd': 3.9689565393066406, 'crd': 9.834790740966797, 'total': 12.945589509277344, 'train_top1': 68.788, 'test_top1': 55.05, 'test_top5': 83.52, 'test_ce': 2.157819401359558, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.75392209998972, 'train_seconds': 91.66131849998783, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 46, 'global_step': 35972, 'ce': 1.107365281639099, 'kd': 3.9630389681243896, 'crd': 9.815773954772949, 'total': 12.923023514404298, 'train_top1': 68.882, 'test_top1': 55.4, 'test_top5': 83.36, 'test_ce': 2.001255933189392, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.53874610000639, 'train_seconds': 91.66219030000502, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 47, 'global_step': 36754, 'ce': 1.1006692345428466, 'kd': 3.9546781332397463, 'crd': 9.809456638793945, 'total': 12.902912814025878, 'train_top1': 69.028, 'test_top1': 60.45, 'test_top5': 86.83, 'test_ce': 1.660257384300232, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.99109700000554, 'train_seconds': 91.8726078000036, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 48, 'global_step': 37536, 'ce': 1.1037104061126708, 'kd': 3.9315901611328123, 'crd': 9.799321956787109, 'total': 12.874758259277344, 'train_top1': 69.12, 'test_top1': 54.34, 'test_top5': 83.11, 'test_ce': 1.9912636154174805, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.35783229999652, 'train_seconds': 91.34819160000188, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 49, 'global_step': 38318, 'ce': 1.0943328268432617, 'kd': 3.907718444213867, 'crd': 9.780996559448242, 'total': 12.826848639526368, 'train_top1': 69.192, 'test_top1': 60.76, 'test_top5': 87.35, 'test_ce': 1.6015818233489991, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.92651289999776, 'train_seconds': 91.86790789999941, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 50, 'global_step': 39100, 'ce': 1.0900337799835205, 'kd': 3.9134979551696776, 'crd': 9.768673532714844, 'total': 12.818470657958985, 'train_top1': 69.268, 'test_top1': 55.45, 'test_top5': 83.67, 'test_ce': 1.9780561548233033, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.41113900000346, 'train_seconds': 91.41719570000714, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 51, 'global_step': 39882, 'ce': 1.0950363087844848, 'kd': 3.932106890869141, 'crd': 9.766253381958007, 'total': 12.840146001892089, 'train_top1': 68.986, 'test_top1': 59.2, 'test_top5': 86.18, 'test_ce': 1.7603760004043578, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.74519150001288, 'train_seconds': 91.68823030000203, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 52, 'global_step': 40664, 'ce': 1.1074276592445373, 'kd': 3.956343255004883, 'crd': 9.781830530395508, 'total': 12.889235460510253, 'train_top1': 68.878, 'test_top1': 57.65, 'test_top5': 86.07, 'test_ce': 1.7507710201263427, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.59045609999157, 'train_seconds': 91.48863329998858, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 53, 'global_step': 41446, 'ce': 1.0894626502990723, 'kd': 3.9191392413330077, 'crd': 9.759887928466798, 'total': 12.816512356262207, 'train_top1': 69.4, 'test_top1': 56.34, 'test_top5': 84.89, 'test_ce': 1.9035063749313355, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.57202760000655, 'train_seconds': 91.53696470000432, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 54, 'global_step': 42228, 'ce': 1.0871615260505676, 'kd': 3.904827801208496, 'crd': 9.747611392211914, 'total': 12.790078554077148, 'train_top1': 69.334, 'test_top1': 55.09, 'test_top5': 83.8, 'test_ce': 2.106625181388855, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.34309460000077, 'train_seconds': 91.41424519999418, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 55, 'global_step': 43010, 'ce': 1.1023403550720214, 'kd': 3.9282754251098635, 'crd': 9.76121214416504, 'total': 12.83958560394287, 'train_top1': 69.102, 'test_top1': 59.16, 'test_top5': 86.34, 'test_ce': 1.7791594694137574, 'test_n': 10000, 'lr': 0.05, 'seconds': 94.03714970000146, 'train_seconds': 92.06425650000165, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 56, 'global_step': 43792, 'ce': 1.0836118482208252, 'kd': 3.8841181410217285, 'crd': 9.734972376098632, 'total': 12.755707985839845, 'train_top1': 69.47, 'test_top1': 58.41, 'test_top5': 86.54, 'test_ce': 1.823311812210083, 'test_n': 10000, 'lr': 0.05, 'seconds': 92.92772849999892, 'train_seconds': 90.95429299998796, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 57, 'global_step': 44574, 'ce': 1.0826468493652344, 'kd': 3.9130706199645995, 'crd': 9.730372595214844, 'total': 12.780015649719239, 'train_top1': 69.532, 'test_top1': 59.8, 'test_top5': 86.47, 'test_ce': 1.6884050745010375, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.94054229999892, 'train_seconds': 91.87922020000406, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 58, 'global_step': 45356, 'ce': 1.0790799938583373, 'kd': 3.901508690948486, 'crd': 9.72498295349121, 'total': 12.760575142822265, 'train_top1': 69.514, 'test_top1': 60.09, 'test_top5': 87.01, 'test_ce': 1.6685256731033324, 'test_n': 10000, 'lr': 0.05, 'seconds': 94.8942507999891, 'train_seconds': 92.74677250000241, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 59, 'global_step': 46138, 'ce': 1.0838124125289916, 'kd': 3.9084367312622073, 'crd': 9.720145964660645, 'total': 12.768366036987304, 'train_top1': 69.412, 'test_top1': 58.36, 'test_top5': 85.04, 'test_ce': 1.7933886960983276, 'test_n': 10000, 'lr': 0.05, 'seconds': 93.67336549999891, 'train_seconds': 91.7476456000004, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
{'epoch': 60, 'global_step': 46920, 'ce': 1.0872410301208497, 'kd': 3.9092093939208983, 'crd': 9.72174102294922, 'total': 12.773843347473145, 'train_top1': 69.468, 'test_top1': 58.56, 'test_top5': 85.54, 'test_ce': 1.7740778591156006, 'test_n': 10000, 'lr': 0.05, 'seconds': 96.22422469999583, 'train_seconds': 94.10987050000404, 'train_n': 50000, 'best_top1': 61.31, 'peak_memory_bytes': 1446451200}
