teacher {'sha256': '22aa12e2b632b19ddde155ccf2388671842ddd304824b3095e0a7fff364beb4f', 'source_url': 'http://shape2prog.csail.mit.edu/repo/resnet32x4_vanilla/ckpt_epoch_240.pth', 'architecture': 'resnet32x4', 'top1': 79.42, 'top5': 94.58, 'ce': 0.8833264050483703, 'n': 10000, 'evaluation_seconds': 3.9118540000054054}
{'epoch': 1, 'global_step': 782, 'ce': 3.9327989437866213, 'kd': 9.239157548522948, 'crd': 0.0, 'total': 8.708521494140625, 'train_top1': 10.39, 'test_top1': 15.81, 'test_top5': 42.26, 'test_ce': 3.8133509284973144, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.333487200026866, 'train_seconds': 34.30006919999141, 'train_n': 50000, 'best_top1': 15.81, 'peak_memory_bytes': 416142848}
{'epoch': 12, 'global_step': 9384, 'ce': 1.609022992706299, 'kd': 4.748288424682618, 'crd': 0.0, 'total': 4.434361773529052, 'train_top1': 57.184, 'test_top1': 48.42, 'test_top5': 80.22, 'test_ce': 2.3574170024871828, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.40256119996775, 'train_seconds': 34.41466239996953, 'train_n': 50000, 'best_top1': 48.42, 'peak_memory_bytes': 416142848}
{'epoch': 13, 'global_step': 10166, 'ce': 1.585788392868042, 'kd': 4.657691247406006, 'crd': 0.0, 'total': 4.350500853805542, 'train_top1': 57.956, 'test_top1': 47.77, 'test_top5': 78.56, 'test_ce': 2.413924422836304, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.4613441999536, 'train_seconds': 34.455317299987655, 'train_n': 50000, 'best_top1': 48.42, 'peak_memory_bytes': 416142848}
{'epoch': 14, 'global_step': 10948, 'ce': 1.5582909145927428, 'kd': 4.607667403640747, 'crd': 0.0, 'total': 4.302729649200439, 'train_top1': 58.548, 'test_top1': 50.33, 'test_top5': 81.49, 'test_ce': 2.276494234466553, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.98946300003445, 'train_seconds': 33.99661840003682, 'train_n': 50000, 'best_top1': 50.33, 'peak_memory_bytes': 416142848}
{'epoch': 15, 'global_step': 11730, 'ce': 1.5402509072113038, 'kd': 4.570980755462647, 'crd': 0.0, 'total': 4.267907663726807, 'train_top1': 59.218, 'test_top1': 51.38, 'test_top5': 80.38, 'test_ce': 2.2136613256454467, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.69506239995826, 'train_seconds': 34.69991669995943, 'train_n': 50000, 'best_top1': 51.38, 'peak_memory_bytes': 416142848}
{'epoch': 16, 'global_step': 12512, 'ce': 1.5228081258392334, 'kd': 4.5379789471435545, 'crd': 0.0, 'total': 4.236461772003174, 'train_top1': 59.354, 'test_top1': 52.49, 'test_top5': 82.53, 'test_ce': 2.010921427154541, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.345884900016245, 'train_seconds': 34.373311700008344, 'train_n': 50000, 'best_top1': 52.49, 'peak_memory_bytes': 416142848}
{'epoch': 17, 'global_step': 13294, 'ce': 1.515675512008667, 'kd': 4.517778265991211, 'crd': 0.0, 'total': 4.217567892608643, 'train_top1': 59.632, 'test_top1': 45.88, 'test_top5': 77.54, 'test_ce': 2.7578039100646974, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.64928290003445, 'train_seconds': 34.650352900032885, 'train_n': 50000, 'best_top1': 52.49, 'peak_memory_bytes': 416142848}
{'epoch': 18, 'global_step': 14076, 'ce': 1.4903325513458252, 'kd': 4.456230548400879, 'crd': 0.0, 'total': 4.159640651550293, 'train_top1': 60.29, 'test_top1': 50.67, 'test_top5': 80.55, 'test_ce': 2.1705676738739013, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.329619300027844, 'train_seconds': 34.33268490002956, 'train_n': 50000, 'best_top1': 52.49, 'peak_memory_bytes': 416142848}
{'epoch': 19, 'global_step': 14858, 'ce': 1.484514387550354, 'kd': 4.432026259460449, 'crd': 0.0, 'total': 4.137274966888428, 'train_top1': 60.398, 'test_top1': 51.91, 'test_top5': 81.78, 'test_ce': 2.1271309858322143, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.545276699995156, 'train_seconds': 34.549758600012865, 'train_n': 50000, 'best_top1': 52.49, 'peak_memory_bytes': 416142848}
{'epoch': 20, 'global_step': 15640, 'ce': 1.4768405669784546, 'kd': 4.414361389465332, 'crd': 0.0, 'total': 4.120609211730957, 'train_top1': 60.68, 'test_top1': 50.63, 'test_top5': 81.77, 'test_ce': 2.273653992462158, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.561696999997366, 'train_seconds': 34.54368890001206, 'train_n': 50000, 'best_top1': 52.49, 'peak_memory_bytes': 416142848}
{'epoch': 21, 'global_step': 16422, 'ce': 1.4642911070632934, 'kd': 4.39324315536499, 'crd': 0.0, 'total': 4.100347854766846, 'train_top1': 61.004, 'test_top1': 51.09, 'test_top5': 80.26, 'test_ce': 2.2334020195007325, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.57458370004315, 'train_seconds': 34.54233350005234, 'train_n': 50000, 'best_top1': 52.49, 'peak_memory_bytes': 416142848}
{'epoch': 22, 'global_step': 17204, 'ce': 1.4586096725463866, 'kd': 4.37974826171875, 'crd': 0.0, 'total': 4.087634309234619, 'train_top1': 61.178, 'test_top1': 54.28, 'test_top5': 84.25, 'test_ce': 2.001720488166809, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.42988060001517, 'train_seconds': 34.43558980000671, 'train_n': 50000, 'best_top1': 54.28, 'peak_memory_bytes': 416142848}
{'epoch': 23, 'global_step': 17986, 'ce': 1.44433587184906, 'kd': 4.338872597351074, 'crd': 0.0, 'total': 4.049418824462891, 'train_top1': 61.77, 'test_top1': 52.41, 'test_top5': 81.36, 'test_ce': 2.284393808364868, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.412376300024334, 'train_seconds': 34.45309210004052, 'train_n': 50000, 'best_top1': 54.28, 'peak_memory_bytes': 416142848}
{'epoch': 24, 'global_step': 18768, 'ce': 1.4419192361450195, 'kd': 4.334752916259766, 'crd': 0.0, 'total': 4.04546945526123, 'train_top1': 61.374, 'test_top1': 53.99, 'test_top5': 84.24, 'test_ce': 1.9252749586105347, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.42165400000522, 'train_seconds': 34.43767369998386, 'train_n': 50000, 'best_top1': 54.28, 'peak_memory_bytes': 416142848}
{'epoch': 25, 'global_step': 19550, 'ce': 1.4379703832244872, 'kd': 4.3320005378723145, 'crd': 0.0, 'total': 4.0425974245452885, 'train_top1': 61.704, 'test_top1': 48.42, 'test_top5': 79.56, 'test_ce': 2.5450286392211914, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.49853629997233, 'train_seconds': 34.50943299999926, 'train_n': 50000, 'best_top1': 54.28, 'peak_memory_bytes': 416142848}
{'epoch': 26, 'global_step': 20332, 'ce': 1.424470577392578, 'kd': 4.287782623062133, 'crd': 0.0, 'total': 4.0014513227844235, 'train_top1': 61.974, 'test_top1': 53.2, 'test_top5': 82.18, 'test_ce': 2.278137615776062, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.28653340000892, 'train_seconds': 34.32440300000599, 'train_n': 50000, 'best_top1': 54.28, 'peak_memory_bytes': 416142848}
{'epoch': 27, 'global_step': 21114, 'ce': 1.4285013493728638, 'kd': 4.318533374176026, 'crd': 0.0, 'total': 4.029530078582764, 'train_top1': 62.122, 'test_top1': 56.51, 'test_top5': 84.79, 'test_ce': 1.9226955762863158, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.344228200032376, 'train_seconds': 34.40580659999978, 'train_n': 50000, 'best_top1': 56.51, 'peak_memory_bytes': 416142848}
{'epoch': 28, 'global_step': 21896, 'ce': 1.4123147430419922, 'kd': 4.26310909576416, 'crd': 0.0, 'total': 3.978029553527832, 'train_top1': 62.476, 'test_top1': 55.29, 'test_top5': 84.76, 'test_ce': 1.9535482761383056, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.43682420003461, 'train_seconds': 34.476126399997156, 'train_n': 50000, 'best_top1': 56.51, 'peak_memory_bytes': 416142848}
{'epoch': 29, 'global_step': 22678, 'ce': 1.411732403488159, 'kd': 4.274923476409912, 'crd': 0.0, 'total': 3.9886042681884764, 'train_top1': 62.262, 'test_top1': 49.31, 'test_top5': 80.54, 'test_ce': 2.454902095031738, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.47831960004987, 'train_seconds': 33.483788900019135, 'train_n': 50000, 'best_top1': 56.51, 'peak_memory_bytes': 416142848}
{'epoch': 30, 'global_step': 23460, 'ce': 1.4076179369354247, 'kd': 4.2420000172424315, 'crd': 0.0, 'total': 3.9585617129516604, 'train_top1': 62.526, 'test_top1': 50.82, 'test_top5': 81.27, 'test_ce': 2.2349872789382936, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.437692300009076, 'train_seconds': 33.47612050001044, 'train_n': 50000, 'best_top1': 56.51, 'peak_memory_bytes': 416142848}
{'epoch': 31, 'global_step': 24242, 'ce': 1.403193546218872, 'kd': 4.239528740692139, 'crd': 0.0, 'total': 3.955895123977661, 'train_top1': 62.574, 'test_top1': 54.39, 'test_top5': 84.22, 'test_ce': 1.9911549222946168, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.60825670004124, 'train_seconds': 34.587202800030354, 'train_n': 50000, 'best_top1': 56.51, 'peak_memory_bytes': 416142848}
{'epoch': 32, 'global_step': 25024, 'ce': 1.4027375903320312, 'kd': 4.232528913879395, 'crd': 0.0, 'total': 3.949549690704346, 'train_top1': 62.434, 'test_top1': 52.42, 'test_top5': 81.15, 'test_ce': 2.22824778175354, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.48109740001382, 'train_seconds': 34.47977969999192, 'train_n': 50000, 'best_top1': 56.51, 'peak_memory_bytes': 416142848}
{'epoch': 33, 'global_step': 25806, 'ce': 1.3918809868621826, 'kd': 4.211564064788818, 'crd': 0.0, 'total': 3.9295956578063964, 'train_top1': 62.886, 'test_top1': 53.72, 'test_top5': 83.33, 'test_ce': 2.043118380355835, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.59359609999228, 'train_seconds': 34.61369019997073, 'train_n': 50000, 'best_top1': 56.51, 'peak_memory_bytes': 416142848}
{'epoch': 34, 'global_step': 26588, 'ce': 1.3938061044692993, 'kd': 4.1855302368164065, 'crd': 0.0, 'total': 3.9063577291870115, 'train_top1': 62.916, 'test_top1': 50.94, 'test_top5': 81.59, 'test_ce': 2.400149031829834, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.485944999963976, 'train_seconds': 34.51733599998988, 'train_n': 50000, 'best_top1': 56.51, 'peak_memory_bytes': 416142848}
{'epoch': 35, 'global_step': 27370, 'ce': 1.3946709587478638, 'kd': 4.234673236083984, 'crd': 0.0, 'total': 3.950672901763916, 'train_top1': 63.064, 'test_top1': 57.39, 'test_top5': 84.63, 'test_ce': 1.8827470186233521, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.50523509999039, 'train_seconds': 34.46793309994973, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 36, 'global_step': 28152, 'ce': 1.383836316757202, 'kd': 4.171413487243652, 'crd': 0.0, 'total': 3.8926556791687013, 'train_top1': 63.126, 'test_top1': 52.9, 'test_top5': 82.12, 'test_ce': 2.1274965723037718, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.470793700020295, 'train_seconds': 34.45594070001971, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 37, 'global_step': 28934, 'ce': 1.3856429889678956, 'kd': 4.185571381225586, 'crd': 0.0, 'total': 3.905578440246582, 'train_top1': 63.186, 'test_top1': 55.18, 'test_top5': 82.4, 'test_ce': 2.125927475166321, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.4680045999703, 'train_seconds': 34.455959899991285, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 38, 'global_step': 29716, 'ce': 1.3749136651229859, 'kd': 4.1691936883544924, 'crd': 0.0, 'total': 3.889765590209961, 'train_top1': 63.268, 'test_top1': 49.66, 'test_top5': 80.72, 'test_ce': 2.5252658767700193, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.41391340002883, 'train_seconds': 34.40040310000768, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 39, 'global_step': 30498, 'ce': 1.3848778921508789, 'kd': 4.193247062988282, 'crd': 0.0, 'total': 3.9124100465393066, 'train_top1': 63.086, 'test_top1': 54.96, 'test_top5': 83.97, 'test_ce': 2.0313463758468626, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.594057100010104, 'train_seconds': 33.60549919999903, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 40, 'global_step': 31280, 'ce': 1.378080743751526, 'kd': 4.203091942443848, 'crd': 0.0, 'total': 3.920590717468262, 'train_top1': 63.174, 'test_top1': 52.93, 'test_top5': 82.63, 'test_ce': 2.1886026086807253, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.579463300004136, 'train_seconds': 33.59535129996948, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 41, 'global_step': 32062, 'ce': 1.370388994369507, 'kd': 4.177008037719727, 'crd': 0.0, 'total': 3.896346042327881, 'train_top1': 63.392, 'test_top1': 51.16, 'test_top5': 80.71, 'test_ce': 2.558314263153076, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.78622320003342, 'train_seconds': 33.789535899995826, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 42, 'global_step': 32844, 'ce': 1.3654515740203856, 'kd': 4.154752385559082, 'crd': 0.0, 'total': 3.8758221983337404, 'train_top1': 63.636, 'test_top1': 51.36, 'test_top5': 81.31, 'test_ce': 2.4207255002975465, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.79184790002182, 'train_seconds': 33.791491299984045, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 43, 'global_step': 33626, 'ce': 1.369009277420044, 'kd': 4.143976870880127, 'crd': 0.0, 'total': 3.866480023956299, 'train_top1': 63.642, 'test_top1': 54.74, 'test_top5': 83.3, 'test_ce': 2.1290899892807005, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.391490099951625, 'train_seconds': 33.38916609995067, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 44, 'global_step': 34408, 'ce': 1.3649326180267334, 'kd': 4.150835550384522, 'crd': 0.0, 'total': 3.872245160369873, 'train_top1': 63.472, 'test_top1': 55.49, 'test_top5': 84.74, 'test_ce': 1.969129609298706, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.72494949999964, 'train_seconds': 33.73114520002855, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 45, 'global_step': 35190, 'ce': 1.3619737633132936, 'kd': 4.130306438598633, 'crd': 0.0, 'total': 3.8534730755615234, 'train_top1': 63.676, 'test_top1': 52.68, 'test_top5': 82.28, 'test_ce': 2.398774534034729, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.9202810000279, 'train_seconds': 33.916934900044, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 46, 'global_step': 35972, 'ce': 1.3619104648590088, 'kd': 4.134580968475341, 'crd': 0.0, 'total': 3.8573138290405273, 'train_top1': 63.706, 'test_top1': 52.04, 'test_top5': 81.92, 'test_ce': 2.2344988372802734, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.62357499997597, 'train_seconds': 34.613636999973096, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 47, 'global_step': 36754, 'ce': 1.3613719343566895, 'kd': 4.120309084167481, 'crd': 0.0, 'total': 3.844415271759033, 'train_top1': 63.826, 'test_top1': 54.64, 'test_top5': 82.74, 'test_ce': 2.036639678764343, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.444355399988126, 'train_seconds': 34.42025129997637, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 48, 'global_step': 37536, 'ce': 1.363217433166504, 'kd': 4.129276954193116, 'crd': 0.0, 'total': 3.852670906982422, 'train_top1': 63.756, 'test_top1': 46.74, 'test_top5': 78.92, 'test_ce': 2.8470151458740234, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.635952899989206, 'train_seconds': 34.58678129996406, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 49, 'global_step': 38318, 'ce': 1.355662621498108, 'kd': 4.134376056518555, 'crd': 0.0, 'total': 3.8565046156311036, 'train_top1': 63.766, 'test_top1': 56.64, 'test_top5': 85.39, 'test_ce': 1.9164617257118226, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.68800550000742, 'train_seconds': 34.65946220001206, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 50, 'global_step': 39100, 'ce': 1.3454643618011475, 'kd': 4.106135837249756, 'crd': 0.0, 'total': 3.830068596496582, 'train_top1': 64.106, 'test_top1': 52.55, 'test_top5': 82.37, 'test_ce': 2.1452218158721923, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.34709130000556, 'train_seconds': 34.36359179997817, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 51, 'global_step': 39882, 'ce': 1.3539556267547608, 'kd': 4.1129121585083, 'crd': 0.0, 'total': 3.837016408843994, 'train_top1': 63.784, 'test_top1': 54.55, 'test_top5': 82.74, 'test_ce': 2.0724593782424927, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.44784500001697, 'train_seconds': 34.43899280001642, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 52, 'global_step': 40664, 'ce': 1.3484488084793091, 'kd': 4.096276071166992, 'crd': 0.0, 'total': 3.821493252410889, 'train_top1': 64.014, 'test_top1': 56.51, 'test_top5': 84.27, 'test_ce': 1.8834566301345825, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.48384590004571, 'train_seconds': 34.51925810001558, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 53, 'global_step': 41446, 'ce': 1.3479996536254883, 'kd': 4.094909870605469, 'crd': 0.0, 'total': 3.8202187605285642, 'train_top1': 64.094, 'test_top1': 49.87, 'test_top5': 80.93, 'test_ce': 2.4601729553222658, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.361302400007844, 'train_seconds': 34.382941300049424, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 54, 'global_step': 42228, 'ce': 1.3475619499969482, 'kd': 4.108527333831787, 'crd': 0.0, 'total': 3.832430701293945, 'train_top1': 63.932, 'test_top1': 54.27, 'test_top5': 82.46, 'test_ce': 2.0931754369735716, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.9973385000485, 'train_seconds': 34.04207610001322, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 55, 'global_step': 43010, 'ce': 1.3523928844451905, 'kd': 4.099254669647217, 'crd': 0.0, 'total': 3.8245683935546877, 'train_top1': 63.906, 'test_top1': 55.21, 'test_top5': 83.91, 'test_ce': 2.0893654314041137, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.70413699996425, 'train_seconds': 34.65709860000061, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 56, 'global_step': 43792, 'ce': 1.3466191468048097, 'kd': 4.090143514862061, 'crd': 0.0, 'total': 3.8157909809875488, 'train_top1': 64.24, 'test_top1': 53.64, 'test_top5': 83.3, 'test_ce': 2.197169767189026, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.58492890000343, 'train_seconds': 34.54655610001646, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 57, 'global_step': 44574, 'ce': 1.3469076476287842, 'kd': 4.093112964935303, 'crd': 0.0, 'total': 3.818492333984375, 'train_top1': 63.952, 'test_top1': 56.74, 'test_top5': 84.5, 'test_ce': 1.9678185152053833, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.42452970001614, 'train_seconds': 34.41792019997956, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 58, 'global_step': 45356, 'ce': 1.3354825647354125, 'kd': 4.064444120941162, 'crd': 0.0, 'total': 3.7915478576660155, 'train_top1': 64.414, 'test_top1': 55.72, 'test_top5': 83.61, 'test_ce': 1.950546272468567, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.62425960000837, 'train_seconds': 34.598663199984, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 59, 'global_step': 46138, 'ce': 1.3415269817733764, 'kd': 4.092336867218018, 'crd': 0.0, 'total': 3.8172557864379884, 'train_top1': 64.106, 'test_top1': 51.06, 'test_top5': 79.63, 'test_ce': 2.3869846710205076, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.407703900011256, 'train_seconds': 34.40462899999693, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 60, 'global_step': 46920, 'ce': 1.3352676835632324, 'kd': 4.072662395019531, 'crd': 0.0, 'total': 3.7989228354644777, 'train_top1': 64.346, 'test_top1': 54.44, 'test_top5': 83.55, 'test_ce': 2.1205930606842043, 'test_n': 10000, 'lr': 0.05, 'seconds': 36.50400329998229, 'train_seconds': 34.468694299983326, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 61, 'global_step': 47702, 'ce': 1.3404565293884276, 'kd': 4.083210757446289, 'crd': 0.0, 'total': 3.8089352391815186, 'train_top1': 64.296, 'test_top1': 57.18, 'test_top5': 84.58, 'test_ce': 1.8815273551940919, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.411500000045635, 'train_seconds': 33.420793700031936, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
{'epoch': 62, 'global_step': 48484, 'ce': 1.3431822835540772, 'kd': 4.081976259918213, 'crd': 0.0, 'total': 3.8080967658996583, 'train_top1': 64.074, 'test_top1': 50.82, 'test_top5': 81.32, 'test_ce': 2.293132314300537, 'test_n': 10000, 'lr': 0.05, 'seconds': 35.88239089999115, 'train_seconds': 33.91272879997268, 'train_n': 50000, 'best_top1': 57.39, 'peak_memory_bytes': 416142848}
